resultId,raceId,year,circuitId,circuit_name,circuit_difficulty,driverId,driver_name,constructorId,constructor_name,starting_grid,final_position,points,pit_stops,pit_stop_lap,pit_stop_duration,fastestLapTime,fastestLapSpeed,statusId,race_status
19573,814,1953,20,German Grand Prix,Very Hard,689,alan_brown,87,cooper,17,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19574,814,1953,20,German Grand Prix,Very Hard,670,marimon,105,maserati,8,19,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
19575,814,1953,20,German Grand Prix,Very Hard,431,barth,146,emw,24,20,0,#N/A,#N/A,#N/A,\N,\N,43,Exhaust
19576,814,1953,20,German Grand Prix,Very Hard,660,claes,125,connaught,25,21,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19577,814,1953,20,German Grand Prix,Very Hard,711,karch,144,veritas,34,22,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19578,814,1953,20,German Grand Prix,Very Hard,712,heeks,144,veritas,18,23,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19579,814,1953,20,German Grand Prix,Very Hard,554,behra,128,gordini,9,24,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
19580,814,1953,20,German Grand Prix,Very Hard,501,schell,128,gordini,10,25,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19581,814,1953,20,German Grand Prix,Very Hard,669,bira,125,connaught,15,26,0,#N/A,#N/A,#N/A,\N,\N,22,Suspension
19582,814,1953,20,German Grand Prix,Very Hard,713,fitzau,147,afm,21,27,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19583,814,1953,20,German Grand Prix,Very Hard,714,adolff,6,ferrari,27,28,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19584,814,1953,20,German Grand Prix,Very Hard,715,bechem,147,afm,30,29,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19585,814,1953,20,German Grand Prix,Very Hard,427,trintignant,128,gordini,5,30,0,#N/A,#N/A,#N/A,\N,\N,24,Differential
19586,814,1953,20,German Grand Prix,Very Hard,456,salvadori,125,connaught,13,31,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19587,814,1953,20,German Grand Prix,Very Hard,716,bauer,144,veritas,33,32,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19588,814,1953,20,German Grand Prix,Very Hard,717,hans_stuck,147,afm,23,33,0,#N/A,#N/A,#N/A,\N,\N,31,Retired
19589,814,1953,20,German Grand Prix,Very Hard,718,loof,144,veritas,31,34,0,#N/A,#N/A,#N/A,\N,\N,48,Fuel pump
19590,815,1953,66,Swiss Grand Prix,Easy,647,ascari,6,ferrari,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19591,815,1953,66,Swiss Grand Prix,Easy,642,farina,6,ferrari,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
19592,815,1953,66,Swiss Grand Prix,Easy,578,hawthorn,6,ferrari,7,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
19593,815,1953,66,Swiss Grand Prix,Easy,579,fangio,105,maserati,1,4,1.5,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19594,815,1953,66,Swiss Grand Prix,Easy,691,lang,105,maserati,11,5,2,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19595,815,1953,66,Swiss Grand Prix,Easy,633,villoresi,6,ferrari,6,6,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19596,815,1953,66,Swiss Grand Prix,Easy,663,wharton,87,cooper,9,7,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19597,815,1953,66,Swiss Grand Prix,Easy,720,terra,6,ferrari,19,8,0,#N/A,#N/A,#N/A,\N,\N,111,+14 Laps
19598,815,1953,66,Swiss Grand Prix,Easy,719,scherrer,133,hwm,18,9,0,#N/A,#N/A,#N/A,\N,\N,116,+16 Laps
19599,815,1953,66,Swiss Grand Prix,Easy,622,landi,105,maserati,20,10,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
19600,815,1953,66,Swiss Grand Prix,Easy,640,graffenried,105,maserati,8,11,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
19601,815,1953,66,Swiss Grand Prix,Easy,670,marimon,105,maserati,5,12,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19602,815,1953,66,Swiss Grand Prix,Easy,427,trintignant,128,gordini,4,13,0,#N/A,#N/A,#N/A,\N,\N,109,Axle
19603,815,1953,66,Swiss Grand Prix,Easy,554,behra,128,gordini,12,14,0,#N/A,#N/A,#N/A,\N,\N,51,Oil pressure
19604,815,1953,66,Swiss Grand Prix,Easy,697,bonetto,105,maserati,10,15,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19605,815,1953,66,Swiss Grand Prix,Easy,651,macklin,133,hwm,15,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19606,815,1953,66,Swiss Grand Prix,Easy,721,hirt,6,ferrari,17,17,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19607,815,1953,66,Swiss Grand Prix,Easy,632,frere,133,hwm,16,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19608,815,1953,66,Swiss Grand Prix,Easy,680,swaters,6,ferrari,13,19,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
19609,815,1953,66,Swiss Grand Prix,Easy,627,rosier,6,ferrari,14,20,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
19610,816,1953,14,Italian Grand Prix,Very Easy,579,fangio,105,maserati,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19611,816,1953,14,Italian Grand Prix,Very Easy,642,farina,6,ferrari,3,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
19612,816,1953,14,Italian Grand Prix,Very Easy,633,villoresi,6,ferrari,5,3,4,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19613,816,1953,14,Italian Grand Prix,Very Easy,578,hawthorn,6,ferrari,6,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19614,816,1953,14,Italian Grand Prix,Very Easy,427,trintignant,128,gordini,8,5,2,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19615,816,1953,14,Italian Grand Prix,Very Easy,643,mieres,128,gordini,16,6,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19616,816,1953,14,Italian Grand Prix,Very Easy,644,mantovani,105,maserati,12,7,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19617,816,1953,14,Italian Grand Prix,Very Easy,620,maglioli,6,ferrari,11,8,0,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19618,816,1953,14,Italian Grand Prix,Very Easy,501,schell,128,gordini,15,9,0,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19619,816,1953,14,Italian Grand Prix,Very Easy,589,chiron,127,osca,25,10,0,#N/A,#N/A,#N/A,\N,\N,18,+8 Laps
19620,816,1953,14,Italian Grand Prix,Very Easy,669,bira,105,maserati,23,11,0,#N/A,#N/A,#N/A,\N,\N,18,+8 Laps
19621,816,1953,14,Italian Grand Prix,Very Easy,689,alan_brown,87,cooper,24,12,0,#N/A,#N/A,#N/A,\N,\N,88,+10 Laps
19622,816,1953,14,Italian Grand Prix,Very Easy,475,moss,87,cooper,10,13,0,#N/A,#N/A,#N/A,\N,\N,88,+10 Laps
19623,816,1953,14,Italian Grand Prix,Very Easy,717,hans_stuck,147,afm,29,14,0,#N/A,#N/A,#N/A,\N,\N,53,+13 Laps
19624,816,1953,14,Italian Grand Prix,Very Easy,704,cabantous,133,hwm,28,15,0,#N/A,#N/A,#N/A,\N,\N,53,+13 Laps
19625,816,1953,14,Italian Grand Prix,Very Easy,627,rosier,6,ferrari,17,16,0,#N/A,#N/A,#N/A,\N,\N,112,+15 Laps
19626,816,1953,14,Italian Grand Prix,Very Easy,647,ascari,6,ferrari,1,17,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
19627,816,1953,14,Italian Grand Prix,Very Easy,697,bonetto,105,maserati,7,18,0,#N/A,#N/A,#N/A,\N,\N,60,Out of fuel
19628,816,1953,14,Italian Grand Prix,Very Easy,670,marimon,105,maserati,4,19,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
19629,816,1953,14,Italian Grand Prix,Very Easy,640,graffenried,105,maserati,9,20,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19630,816,1953,14,Italian Grand Prix,Very Easy,486,fairman,125,connaught,22,21,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
19631,816,1953,14,Italian Grand Prix,Very Easy,663,wharton,87,cooper,19,22,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
19632,816,1953,14,Italian Grand Prix,Very Easy,664,mcalpine,125,connaught,18,23,0,#N/A,#N/A,#N/A,\N,\N,62,Not classified
19633,816,1953,14,Italian Grand Prix,Very Easy,722,carini,6,ferrari,20,24,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19634,816,1953,14,Italian Grand Prix,Very Easy,456,salvadori,125,connaught,14,25,0,#N/A,#N/A,#N/A,\N,\N,37,Throttle
19635,816,1953,14,Italian Grand Prix,Very Easy,622,landi,105,maserati,21,26,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19636,816,1953,14,Italian Grand Prix,Very Easy,625,bayol,127,osca,13,27,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19637,816,1953,14,Italian Grand Prix,Very Easy,667,fitch,133,hwm,26,28,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19638,816,1953,14,Italian Grand Prix,Very Easy,660,claes,125,connaught,30,29,0,#N/A,#N/A,#N/A,\N,\N,69,Fuel system
19639,816,1953,14,Italian Grand Prix,Very Easy,651,macklin,133,hwm,27,30,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19640,817,1952,66,Swiss Grand Prix,Easy,641,taruffi,6,ferrari,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19641,817,1952,66,Swiss Grand Prix,Easy,723,fischer,6,ferrari,5,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
19642,817,1952,66,Swiss Grand Prix,Easy,554,behra,128,gordini,7,3,4,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19643,817,1952,66,Swiss Grand Prix,Easy,663,wharton,148,frazer_nash,13,4,3,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19644,817,1952,66,Swiss Grand Prix,Easy,689,alan_brown,87,cooper,15,5,2,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19645,817,1952,66,Swiss Grand Prix,Easy,640,graffenried,105,maserati,8,6,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19646,817,1952,66,Swiss Grand Prix,Easy,721,hirt,6,ferrari,19,7,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19647,817,1952,66,Swiss Grand Prix,Easy,688,brandon,87,cooper,17,8,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19648,817,1952,66,Swiss Grand Prix,Easy,669,bira,141,simca,11,9,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19649,817,1952,66,Swiss Grand Prix,Easy,609,simon,6,ferrari,4,10,0,#N/A,#N/A,#N/A,\N,\N,121,Magneto
19650,817,1952,66,Swiss Grand Prix,Easy,501,schell,105,maserati,18,11,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19651,817,1952,66,Swiss Grand Prix,Easy,475,moss,133,hwm,9,12,0,#N/A,#N/A,#N/A,\N,\N,54,Withdrew
19652,817,1952,66,Swiss Grand Prix,Easy,651,macklin,133,hwm,12,13,0,#N/A,#N/A,#N/A,\N,\N,54,Withdrew
19653,817,1952,66,Swiss Grand Prix,Easy,626,manzon,128,gordini,3,14,0,#N/A,#N/A,#N/A,\N,\N,21,Radiator
19654,817,1952,66,Swiss Grand Prix,Easy,642,farina,6,ferrari,1,15,0,#N/A,#N/A,#N/A,\N,\N,121,Magneto
19655,817,1952,66,Swiss Grand Prix,Easy,581,collins,133,hwm,6,16,0,#N/A,#N/A,#N/A,\N,\N,86,Halfshaft
19656,817,1952,66,Swiss Grand Prix,Easy,725,abecassis,133,hwm,10,17,0,#N/A,#N/A,#N/A,\N,\N,86,Halfshaft
19657,817,1952,66,Swiss Grand Prix,Easy,717,hans_stuck,147,afm,14,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19658,817,1952,66,Swiss Grand Prix,Easy,724,ulmen,144,veritas,16,19,0,#N/A,#N/A,#N/A,\N,\N,95,Fuel leak
19659,817,1952,66,Swiss Grand Prix,Easy,627,rosier,6,ferrari,20,20,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
19660,817,1952,66,Swiss Grand Prix,Easy,720,terra,141,simca,21,21,0,#N/A,#N/A,#N/A,\N,\N,121,Magneto
19661,818,1952,19,Indianapolis 500,Very Easy,526,ruttman,114,kuzma,7,1,8,#N/A,#N/A,#N/A,\N,\N,1,Finished
19662,818,1952,19,Indianapolis 500,Very Easy,509,rathmann,113,kurtis_kraft,10,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
19663,818,1952,19,Indianapolis 500,Very Easy,611,hanks,113,kurtis_kraft,5,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
19664,818,1952,19,Indianapolis 500,Very Easy,518,darter,110,lesovsky,6,4,3,#N/A,#N/A,#N/A,\N,\N,1,Finished
19665,818,1952,19,Indianapolis 500,Very Easy,656,cross,113,kurtis_kraft,20,5,2,#N/A,#N/A,#N/A,\N,\N,1,Finished
19666,818,1952,19,Indianapolis 500,Very Easy,525,bryan,113,kurtis_kraft,21,6,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19667,818,1952,19,Indianapolis 500,Very Easy,592,reece,113,kurtis_kraft,23,7,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19668,818,1952,19,Indianapolis 500,Very Easy,726,george_connor,113,kurtis_kraft,14,8,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19669,818,1952,19,Indianapolis 500,Very Easy,629,griffith,113,kurtis_kraft,9,9,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19670,818,1952,19,Indianapolis 500,Very Easy,593,parsons,113,kurtis_kraft,31,10,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19671,818,1952,19,Indianapolis 500,Very Easy,658,mcgrath,113,kurtis_kraft,3,11,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19672,818,1952,19,Indianapolis 500,Very Easy,727,rigsby,107,watson,26,12,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19673,818,1952,19,Indianapolis 500,Very Easy,728,james,113,kurtis_kraft,16,13,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19674,818,1952,19,Indianapolis 500,Very Easy,729,schindler,129,stevens,15,14,0,#N/A,#N/A,#N/A,\N,\N,1,Finished
19675,818,1952,19,Indianapolis 500,Very Easy,730,fonder,149,sherman,13,15,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19676,818,1952,19,Indianapolis 500,Very Easy,513,johnson,111,trevis,24,16,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19677,818,1952,19,Indianapolis 500,Very Easy,657,vukovich,113,kurtis_kraft,8,17,1,#N/A,#N/A,#N/A,\N,\N,38,Steering
19678,818,1952,19,Indianapolis 500,Very Easy,521,stevenson,113,kurtis_kraft,11,18,0,#N/A,#N/A,#N/A,\N,\N,53,+13 Laps
19679,818,1952,19,Indianapolis 500,Very Easy,731,banks,110,lesovsky,12,19,0,#N/A,#N/A,#N/A,\N,\N,116,+16 Laps
19680,818,1952,19,Indianapolis 500,Very Easy,675,ayulo,110,lesovsky,28,20,0,#N/A,#N/A,#N/A,\N,\N,116,+16 Laps
19681,818,1952,19,Indianapolis 500,Very Easy,732,mcdowell,113,kurtis_kraft,33,21,0,#N/A,#N/A,#N/A,\N,\N,114,+18 Laps
19682,818,1952,19,Indianapolis 500,Very Easy,677,webb,139,bromme,29,22,0,#N/A,#N/A,#N/A,\N,\N,44,Oil leak
19683,818,1952,19,Indianapolis 500,Very Easy,449,ward,113,kurtis_kraft,22,23,0,#N/A,#N/A,#N/A,\N,\N,51,Oil pressure
19684,818,1952,19,Indianapolis 500,Very Easy,529,bettenhausen,150,deidt,30,24,0,#N/A,#N/A,#N/A,\N,\N,51,Oil pressure
19685,818,1952,19,Indianapolis 500,Very Easy,699,nalon,113,kurtis_kraft,4,25,0,#N/A,#N/A,#N/A,\N,\N,126,Supercharger
19686,818,1952,19,Indianapolis 500,Very Easy,628,sweikert,113,kurtis_kraft,32,26,0,#N/A,#N/A,#N/A,\N,\N,24,Differential
19687,818,1952,19,Indianapolis 500,Very Easy,615,agabashian,113,kurtis_kraft,1,27,0,#N/A,#N/A,#N/A,\N,\N,101,Turbo
19688,818,1952,19,Indianapolis 500,Very Easy,520,hartley,113,kurtis_kraft,18,28,0,#N/A,#N/A,#N/A,\N,\N,43,Exhaust
19689,818,1952,19,Indianapolis 500,Very Easy,702,bob_scott,113,kurtis_kraft,25,29,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
19690,818,1952,19,Indianapolis 500,Very Easy,733,miller,113,kurtis_kraft,27,30,0,#N/A,#N/A,#N/A,\N,\N,126,Supercharger
19691,818,1952,19,Indianapolis 500,Very Easy,647,ascari,6,ferrari,19,31,0,#N/A,#N/A,#N/A,\N,\N,36,Wheel
19692,818,1952,19,Indianapolis 500,Very Easy,734,ball,129,stevens,17,32,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
19693,818,1952,19,Indianapolis 500,Very Easy,612,linden,113,kurtis_kraft,2,33,0,#N/A,#N/A,#N/A,\N,\N,94,Oil pump
19694,819,1952,13,Belgian Grand Prix,Easy,647,ascari,6,ferrari,1,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19695,819,1952,13,Belgian Grand Prix,Easy,642,farina,6,ferrari,2,2,6,#N/A,#N/A,#N/A,\N,\N,1,Finished
19696,819,1952,13,Belgian Grand Prix,Easy,626,manzon,128,gordini,4,3,4,#N/A,#N/A,#N/A,\N,\N,1,Finished
19697,819,1952,13,Belgian Grand Prix,Easy,578,hawthorn,87,cooper,6,4,3,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19698,819,1952,13,Belgian Grand Prix,Easy,632,frere,133,hwm,8,5,2,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19699,819,1952,13,Belgian Grand Prix,Easy,689,alan_brown,87,cooper,9,6,0,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19700,819,1952,13,Belgian Grand Prix,Easy,735,tornaco,6,ferrari,13,7,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19701,819,1952,13,Belgian Grand Prix,Easy,660,claes,128,gordini,19,8,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19702,819,1952,13,Belgian Grand Prix,Easy,688,brandon,87,cooper,12,9,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19703,819,1952,13,Belgian Grand Prix,Easy,669,bira,141,simca,18,10,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19704,819,1952,13,Belgian Grand Prix,Easy,651,macklin,133,hwm,14,11,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19705,819,1952,13,Belgian Grand Prix,Easy,736,laurent,133,hwm,20,12,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19706,819,1952,13,Belgian Grand Prix,Easy,703,legat,144,veritas,21,13,0,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19707,819,1952,13,Belgian Grand Prix,Easy,737,obrien,141,simca,22,14,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19708,819,1952,13,Belgian Grand Prix,Easy,738,gaze,133,hwm,16,15,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19709,819,1952,13,Belgian Grand Prix,Easy,739,charrington,152,butterworth,15,16,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19710,819,1952,13,Belgian Grand Prix,Easy,641,taruffi,6,ferrari,3,17,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
19711,819,1952,13,Belgian Grand Prix,Easy,554,behra,128,gordini,5,18,0,#N/A,#N/A,#N/A,\N,\N,3,Accident
19712,819,1952,13,Belgian Grand Prix,Easy,663,wharton,148,frazer_nash,7,19,0,#N/A,#N/A,#N/A,\N,\N,20,Spun off
19713,819,1952,13,Belgian Grand Prix,Easy,627,rosier,6,ferrari,17,20,0,#N/A,#N/A,#N/A,\N,\N,7,Transmission
19714,819,1952,13,Belgian Grand Prix,Easy,581,collins,133,hwm,11,21,0,#N/A,#N/A,#N/A,\N,\N,86,Halfshaft
19715,819,1952,13,Belgian Grand Prix,Easy,475,moss,151,era,10,22,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19716,820,1952,53,French Grand Prix,Medium,647,ascari,6,ferrari,1,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19717,820,1952,53,French Grand Prix,Medium,642,farina,6,ferrari,2,2,6,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19718,820,1952,53,French Grand Prix,Medium,641,taruffi,6,ferrari,3,3,4,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19719,820,1952,53,French Grand Prix,Medium,626,manzon,128,gordini,5,4,3,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19720,820,1952,53,French Grand Prix,Medium,427,trintignant,141,simca,6,5,2,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19721,820,1952,53,French Grand Prix,Medium,581,collins,133,hwm,8,6,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19722,820,1952,53,French Grand Prix,Medium,554,behra,128,gordini,4,7,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19723,820,1952,53,French Grand Prix,Medium,741,etancelin,105,maserati,18,8,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19724,820,1952,53,French Grand Prix,Medium,651,macklin,133,hwm,14,9,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19725,820,1952,53,French Grand Prix,Medium,704,cabantous,133,hwm,10,10,0,#N/A,#N/A,#N/A,\N,\N,19,+9 Laps
19726,820,1952,53,French Grand Prix,Medium,723,fischer,6,ferrari,17,11,0,#N/A,#N/A,#N/A,\N,\N,45,+11 Laps
19727,820,1952,53,French Grand Prix,Medium,740,comotti,6,ferrari,16,12,0,#N/A,#N/A,#N/A,\N,\N,111,+14 Laps
19728,820,1952,53,French Grand Prix,Medium,669,bira,128,gordini,7,13,0,#N/A,#N/A,#N/A,\N,\N,109,Axle
19729,820,1952,53,French Grand Prix,Medium,578,hawthorn,87,cooper,15,14,0,#N/A,#N/A,#N/A,\N,\N,80,Ignition
19730,820,1952,53,French Grand Prix,Medium,640,graffenried,105,maserati,12,15,0,#N/A,#N/A,#N/A,\N,\N,23,Brakes
19731,820,1952,53,French Grand Prix,Medium,687,whitehead,126,alta,13,16,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
19732,820,1952,53,French Grand Prix,Medium,627,rosier,6,ferrari,9,17,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19733,820,1952,53,French Grand Prix,Medium,660,claes,141,simca,20,18,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19734,820,1952,53,French Grand Prix,Medium,501,schell,105,maserati,11,19,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
19735,820,1952,53,French Grand Prix,Medium,722,carini,6,ferrari,19,20,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19736,821,1952,9,British Grand Prix,Easy,647,ascari,6,ferrari,2,1,9,#N/A,#N/A,#N/A,\N,\N,1,Finished
19737,821,1952,9,British Grand Prix,Easy,641,taruffi,6,ferrari,3,2,6,#N/A,#N/A,#N/A,\N,\N,11,+1 Lap
19738,821,1952,9,British Grand Prix,Easy,578,hawthorn,87,cooper,7,3,4,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19739,821,1952,9,British Grand Prix,Easy,742,poore,125,connaught,8,4,3,#N/A,#N/A,#N/A,\N,\N,12,+2 Laps
19740,821,1952,9,British Grand Prix,Easy,743,thompson,125,connaught,9,5,2,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19741,821,1952,9,British Grand Prix,Easy,642,farina,6,ferrari,1,6,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19742,821,1952,9,British Grand Prix,Easy,686,reg_parnell,87,cooper,6,7,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19743,821,1952,9,British Grand Prix,Easy,456,salvadori,6,ferrari,19,8,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19744,821,1952,9,British Grand Prix,Easy,744,downing,125,connaught,5,9,0,#N/A,#N/A,#N/A,\N,\N,13,+3 Laps
19745,821,1952,9,British Grand Prix,Easy,687,whitehead,6,ferrari,20,10,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19746,821,1952,9,British Grand Prix,Easy,669,bira,128,gordini,10,11,0,#N/A,#N/A,#N/A,\N,\N,14,+4 Laps
19747,821,1952,9,British Grand Prix,Easy,745,graham_whitehead,126,alta,12,12,0,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19748,821,1952,9,British Grand Prix,Easy,723,fischer,6,ferrari,15,13,0,#N/A,#N/A,#N/A,\N,\N,15,+5 Laps
19749,821,1952,9,British Grand Prix,Easy,660,claes,141,simca,23,14,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19750,821,1952,9,British Grand Prix,Easy,651,macklin,133,hwm,29,15,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19751,821,1952,9,British Grand Prix,Easy,664,mcalpine,125,connaught,17,16,0,#N/A,#N/A,#N/A,\N,\N,16,+6 Laps
19752,821,1952,9,British Grand Prix,Easy,501,schell,105,maserati,32,17,0,#N/A,#N/A,#N/A,\N,\N,17,+7 Laps
19753,821,1952,9,British Grand Prix,Easy,746,bianco,105,maserati,28,18,0,#N/A,#N/A,#N/A,\N,\N,18,+8 Laps
19754,821,1952,9,British Grand Prix,Easy,640,graffenried,105,maserati,31,19,0,#N/A,#N/A,#N/A,\N,\N,19,+9 Laps
19755,821,1952,9,British Grand Prix,Easy,688,brandon,87,cooper,18,20,0,#N/A,#N/A,#N/A,\N,\N,19,+9 Laps
19756,821,1952,9,British Grand Prix,Easy,705,crook,148,frazer_nash,25,21,0,#N/A,#N/A,#N/A,\N,\N,88,+10 Laps
19757,821,1952,9,British Grand Prix,Easy,689,alan_brown,87,cooper,13,22,0,#N/A,#N/A,#N/A,\N,\N,116,+16 Laps
19758,821,1952,9,British Grand Prix,Easy,581,collins,133,hwm,14,23,0,#N/A,#N/A,#N/A,\N,\N,80,Ignition
19759,821,1952,9,British Grand Prix,Easy,708,duncan_hamilton,133,hwm,11,24,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19760,821,1952,9,British Grand Prix,Easy,475,moss,151,era,16,25,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19761,821,1952,9,British Grand Prix,Easy,427,trintignant,128,gordini,21,26,0,#N/A,#N/A,#N/A,\N,\N,6,Gearbox
19762,821,1952,9,British Grand Prix,Easy,738,gaze,133,hwm,26,27,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19763,821,1952,9,British Grand Prix,Easy,747,murray,87,cooper,22,28,0,#N/A,#N/A,#N/A,\N,\N,5,Engine
19764,821,1952,9,British Grand Prix,Easy,626,manzon,128,gordini,4,29,0,#N/A,#N/A,#N/A,\N,\N,8,Clutch
19765,821,1952,9,British Grand Prix,Easy,721,hirt,6,ferrari,24,30,0,#N/A,#N/A,#N/A,\N,\N,23,Brakes
